tourist_id,segment_order,from_poi,to_poi,point_order,latitude,longitude,transport_mode
T001,3,Batasia Loop,Tenzing Rock,47,27.035876,88.264268,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,48,27.036307,88.2647,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,49,27.036333,88.264794,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,50,27.036307,88.26488,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,51,27.036195,88.264957,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,52,27.036115,88.265105,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,53,27.036102,88.265213,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,54,27.03618,88.26537,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,55,27.036454,88.265596,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,56,27.036908,88.26574,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,57,27.037867,88.266228,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,58,27.03797,88.266453,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,59,27.038207,88.266614,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,60,27.038393,88.266677,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,61,27.038614,88.26663,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,62,27.038771,88.266604,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,63,27.038926,88.266626,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,64,27.039257,88.266889,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,65,27.039425,88.267019,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,66,27.0396,88.267117,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,67,27.039698,88.267137,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,68,27.039792,88.267203,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,69,27.039845,88.267141,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,70,27.039929,88.267088,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,71,27.040112,88.266949,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,72,27.040382,88.266941,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,73,27.040681,88.266965,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,74,27.040798,88.266971,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,75,27.04083,88.266938,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,76,27.040811,88.266894,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,77,27.040693,88.266805,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,78,27.040503,88.266746,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,79,27.040355,88.266646,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,80,27.040289,88.266476,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,81,27.040247,88.266323,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,82,27.0404,88.266213,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,83,27.040589,88.266173,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,84,27.040454,88.266143,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,85,27.040195,88.266109,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,86,27.03994,88.266063,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,87,27.039843,88.266024,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,88,27.039787,88.265973,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,89,27.039718,88.265958,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,90,27.039623,88.265971,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,91,27.039521,88.265961,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,92,27.039441,88.265934,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,93,27.03939,88.265888,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,94,27.039333,88.265857,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,95,27.03926,88.265854,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,96,27.039139,88.265769,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,97,27.038476,88.26535,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,98,27.038396,88.265272,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,99,27.038226,88.265243,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,100,27.038115,88.265139,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,101,27.038033,88.26509,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,102,27.03796,88.265071,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,103,27.037849,88.265086,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,104,27.037815,88.265081,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,105,27.037701,88.265063,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,106,27.037569,88.265106,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,107,27.03746,88.265066,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,108,27.037401,88.264971,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,109,27.037388,88.264938,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,110,27.037351,88.264843,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,111,27.037189,88.26455,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,112,27.036982,88.264298,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,113,27.036745,88.264025,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,114,27.036644,88.263863,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,115,27.036612,88.26375,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,116,27.036422,88.263277,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,117,27.036297,88.263187,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,118,27.035878,88.262738,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,119,27.035809,88.262639,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,120,27.035633,88.262385,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,121,27.035568,88.2623,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,122,27.035485,88.262268,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,123,27.035361,88.262235,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,124,27.035256,88.26202,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,125,27.035156,88.261948,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,126,27.035096,88.261908,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,127,27.034724,88.261765,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,128,27.034573,88.261707,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,129,27.034386,88.261602,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,130,27.034349,88.261456,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,131,27.03428,88.261377,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,132,27.034093,88.261222,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,133,27.03391,88.261034,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,134,27.033804,88.260875,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,135,27.033806,88.26078,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,136,27.033808,88.260621,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,137,27.033801,88.260443,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,138,27.033755,88.26029,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,139,27.033632,88.260141,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,140,27.03348,88.260007,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,141,27.033289,88.259912,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,142,27.03317,88.259873,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,143,27.033055,88.259866,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,144,27.032916,88.259949,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,145,27.032746,88.259971,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,146,27.032656,88.259977,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,147,27.032579,88.259983,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,148,27.032521,88.259932,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,149,27.032525,88.259856,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,150,27.032584,88.259793,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,151,27.032755,88.259678,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,152,27.03296,88.25951,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,153,27.032947,88.259404,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,154,27.032972,88.259326,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,155,27.033027,88.259234,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,156,27.033259,88.259014,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,157,27.033402,88.258829,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,158,27.033444,88.25869,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,159,27.033457,88.258583,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,160,27.033448,88.25849,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,161,27.033415,88.258373,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,162,27.033174,88.258051,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,163,27.032932,88.257797,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,164,27.032852,88.257741,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,165,27.032741,88.25769,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,166,27.032548,88.257609,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,167,27.032478,88.25754,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,168,27.032414,88.257447,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,169,27.032494,88.257315,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,170,27.032437,88.257221,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,171,27.032354,88.25717,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,172,27.03221,88.257144,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,173,27.032213,88.257101,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,174,27.032483,88.257109,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,175,27.032483,88.257039,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,176,27.032356,88.256972,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,177,27.032167,88.256956,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,178,27.032072,88.256945,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,179,27.032174,88.256867,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,180,27.032263,88.256776,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,181,27.032404,88.256688,shared_jeep
T001,3,Batasia Loop,Tenzing Rock,182,27.032487,88.256588,shared_jeep
T001,4,Tenzing Rock,Darjeeling Mall Road,0,27.032487,88.256588,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,1,27.032404,88.256688,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,2,27.032263,88.256776,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,3,27.032174,88.256867,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,4,27.032072,88.256945,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,5,27.032167,88.256956,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,6,27.032356,88.256972,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,7,27.032483,88.257039,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,8,27.032483,88.257109,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,9,27.032213,88.257101,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,10,27.03221,88.257144,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,11,27.032354,88.25717,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,12,27.032437,88.257221,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,13,27.032494,88.257315,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,14,27.032414,88.257447,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,15,27.032478,88.25754,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,16,27.032548,88.257609,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,17,27.032741,88.25769,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,18,27.032852,88.257741,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,19,27.032932,88.257797,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,20,27.033174,88.258051,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,21,27.033415,88.258373,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,22,27.033448,88.25849,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,23,27.033457,88.258583,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,24,27.033444,88.25869,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,25,27.033402,88.258829,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,26,27.033259,88.259014,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,27,27.033027,88.259234,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,28,27.032972,88.259326,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,29,27.032947,88.259404,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,30,27.03296,88.25951,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,31,27.033014,88.259581,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,32,27.033117,88.259627,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,33,27.033453,88.259663,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,34,27.033562,88.259701,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,35,27.033647,88.259756,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,36,27.033754,88.259851,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,37,27.034068,88.260195,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,38,27.034182,88.260366,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,39,27.034283,88.260559,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,40,27.034382,88.260642,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,41,27.034443,88.260681,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,42,27.034527,88.26069,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,43,27.034621,88.260665,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,44,27.034682,88.260619,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,45,27.034809,88.260529,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,46,27.034899,88.260497,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,47,27.03499,88.260486,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,48,27.035073,88.260507,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,49,27.03536,88.260555,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,50,27.035469,88.26058,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,51,27.0355,88.260607,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,52,27.035865,88.260963,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,53,27.035932,88.261028,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,54,27.036009,88.261135,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,55,27.036038,88.261197,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,56,27.036082,88.261248,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,57,27.036211,88.261331,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,58,27.036315,88.26137,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,59,27.036493,88.261425,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,60,27.036666,88.261497,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,61,27.03674,88.261551,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,62,27.036797,88.26163,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,63,27.036838,88.261742,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,64,27.036883,88.261867,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,65,27.036921,88.262054,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,66,27.036947,88.262318,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,67,27.03697,88.262398,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,68,27.036999,88.262499,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,69,27.037018,88.262526,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,70,27.037202,88.262784,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,71,27.037348,88.262938,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,72,27.037452,88.262995,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,73,27.03798,88.263226,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,74,27.038088,88.263276,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,75,27.038302,88.263385,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,76,27.038526,88.263511,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,77,27.038704,88.263598,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,78,27.038778,88.263628,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,79,27.038798,88.263516,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,80,27.038821,88.263479,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,81,27.03889,88.263451,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,82,27.038946,88.263442,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,83,27.038949,88.263409,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,84,27.038873,88.263391,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,85,27.038787,88.263385,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,86,27.038711,88.263366,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,87,27.038632,88.263297,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,88,27.038567,88.263244,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,89,27.038504,88.263184,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,90,27.038468,88.263059,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,91,27.038509,88.262936,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,92,27.03853,88.262815,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,93,27.038554,88.262693,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,94,27.038553,88.262642,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,95,27.038581,88.262625,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,96,27.038639,88.262642,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,97,27.038687,88.262643,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,98,27.038903,88.262597,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,99,27.039057,88.262533,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,100,27.03913,88.262474,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,101,27.039277,88.262413,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,102,27.039356,88.262404,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,103,27.039385,88.262503,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,104,27.039444,88.262588,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,105,27.039534,88.262628,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,106,27.039672,88.262689,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,107,27.039938,88.262784,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,108,27.040077,88.262854,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,109,27.040169,88.262924,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,110,27.040338,88.262992,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,111,27.040437,88.262982,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,112,27.040564,88.262914,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,113,27.04066,88.262821,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,114,27.040817,88.262645,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,115,27.040924,88.26255,walk
T001,4,Tenzing Rock,Darjeeling Mall Road,116,27.040978,88.262541,walk
T001,5,Darjeeling Mall Road,Observatory Hill,0,27.040978,88.262541,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,1,27.041022,88.262533,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,2,27.041101,88.262561,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,3,27.041218,88.262601,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,4,27.0413,88.262635,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,5,27.041388,88.262673,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,6,27.041427,88.262666,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,7,27.041398,88.262622,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,8,27.041338,88.262573,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,9,27.041262,88.26252,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,10,27.041192,88.26247,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,11,27.041153,88.262421,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,12,27.041196,88.262411,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,13,27.041277,88.262436,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,14,27.041381,88.262476,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,15,27.041481,88.262512,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,16,27.041515,88.262499,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,17,27.041517,88.262421,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,18,27.041501,88.262356,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,19,27.041468,88.2623,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,20,27.041412,88.262245,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,21,27.041344,88.262186,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,22,27.04124,88.262146,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,23,27.041094,88.262083,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,24,27.040951,88.262047,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,25,27.040848,88.262066,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,26,27.040625,88.262138,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,27,27.040562,88.26211,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,28,27.040523,88.262013,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,29,27.04055,88.261922,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,30,27.040601,88.261863,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,31,27.040628,88.261797,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,32,27.040635,88.261728,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,33,27.040665,88.261731,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,34,27.040751,88.26171,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,35,27.040863,88.261685,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,36,27.040952,88.261693,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,37,27.041019,88.26172,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,38,27.041102,88.261763,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,39,27.041267,88.261799,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,40,27.041493,88.261823,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,41,27.041613,88.261834,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,42,27.041723,88.261809,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,43,27.041807,88.261784,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,44,27.041882,88.261793,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,45,27.041985,88.261868,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,46,27.042072,88.261906,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,47,27.042125,88.261901,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,48,27.04219,88.261862,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,49,27.042257,88.261851,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,50,27.042454,88.261873,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,51,27.042579,88.261882,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,52,27.04271,88.261867,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,53,27.042882,88.261847,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,54,27.042982,88.261788,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,55,27.043036,88.261622,shared_jeep
T001,5,Darjeeling Mall Road,Observatory Hill,56,27.043137,88.261477,shared_jeep
